member_id,visit_date,age,gender,membership_type,workout_type,workout_duration_minutes,calories_burned,check_in_time,attendance_status
2288,6/17/2024,45,Female,Monthly,Yoga,55,420,22:14,Present
2289,3/2/2024,37,Other,Quarterly,Strength Training,40,395,15:45,Absent
2290,11/23/2024,20,Male,Monthly,Yoga,56,454,5:44,Present
2291,5/17/2024,56,Other,Annual,Cardio,105,570,17:35,Present
2292,1/17/2024,53,Female,Monthly,Cardio,89,578,20:18,Absent
2293,7/21/2024,37,Female,Quarterly,HIIT,64,513,8:56,Present
2294,10/30/2024,65,Other,Monthly,Strength Training,43,294,13:26,Absent
2295,1/15/2024,37,Female,Quarterly,Cardio,120,739,6:31,Absent
2296,10/30/2024,61,Female,Monthly,Yoga,79,539,19:33,Absent
2297,4/17/2024,27,Male,Quarterly,CrossFit,98,815,14:24,Present
2298,3/28/2024,35,Male,Monthly,CrossFit,47,432,16:27,Absent
2299,8/4/2024,59,Male,Annual,Strength Training,49,284,20:03,Present
2300,5/30/2024,64,Male,Annual,HIIT,68,640,20:06,Absent
2301,11/17/2024,42,Female,Annual,CrossFit,36,317,15:40,Absent
2302,6/11/2024,44,Male,Annual,Strength Training,25,170,6:16,Present
2303,2/19/2024,52,Male,Quarterly,Yoga,83,617,16:54,Present
2304,3/2/2024,23,Male,Monthly,Strength Training,43,296,18:12,Absent
2305,2/6/2024,63,Female,Annual,HIIT,44,236,22:20,Absent
2306,2/9/2024,64,Other,Quarterly,CrossFit,61,530,22:59,Absent
2307,1/17/2024,64,Other,Annual,HIIT,40,271,11:16,Absent
2308,8/9/2024,28,Female,Annual,HIIT,38,257,7:47,Absent
2309,6/5/2024,30,Male,Monthly,Yoga,38,300,12:14,Present
2310,12/23/2024,24,Female,Annual,Strength Training,60,429,16:40,Present
2311,1/9/2024,57,Male,Monthly,HIIT,85,435,17:33,Absent
2312,3/30/2024,37,Female,Quarterly,Strength Training,91,655,18:10,Present
2313,12/31/2024,40,Other,Quarterly,Cardio,42,355,18:48,Absent
2314,12/11/2024,47,Female,Quarterly,HIIT,82,743,9:21,Present
2315,9/12/2024,53,Other,Quarterly,CrossFit,91,802,20:12,Absent
2316,2/9/2024,47,Female,Monthly,Cardio,31,159,12:01,Absent
2317,6/16/2024,23,Male,Monthly,CrossFit,93,586,13:24,Absent
2318,4/19/2024,43,Other,Annual,HIIT,76,506,21:08,Absent
2319,6/9/2024,39,Female,Quarterly,Cardio,106,918,21:40,Absent
2320,3/27/2024,55,Female,Monthly,HIIT,67,436,14:25,Present
2321,1/26/2024,33,Male,Quarterly,CrossFit,46,307,19:43,Absent
2322,10/14/2024,60,Other,Annual,HIIT,56,374,12:36,Absent
2323,10/15/2024,29,Male,Annual,HIIT,93,761,5:22,Present
2324,10/5/2024,64,Male,Quarterly,Cardio,23,206,17:26,Absent
2325,1/3/2024,49,Male,Quarterly,Yoga,27,187,22:31,Present
2326,3/18/2024,36,Female,Annual,CrossFit,35,214,19:49,Absent
2327,7/7/2024,43,Female,Quarterly,Cardio,42,332,11:46,Absent
2328,12/14/2024,56,Other,Annual,CrossFit,71,391,17:29,Present
2329,8/6/2024,56,Female,Annual,Strength Training,52,395,17:33,Present
2330,12/29/2024,28,Other,Annual,Yoga,97,770,13:36,Absent
2331,1/1/2024,54,Female,Annual,CrossFit,85,657,8:14,Absent
2332,5/24/2024,32,Other,Quarterly,HIIT,36,337,7:26,Absent
2333,3/4/2024,43,Male,Annual,CrossFit,86,442,9:06,Present
2334,10/8/2024,19,Male,Quarterly,Cardio,51,431,8:18,Absent
2335,7/7/2024,53,Female,Annual,HIIT,112,930,16:34,Absent
2336,11/9/2024,51,Female,Monthly,HIIT,51,493,22:23,Absent
2337,7/19/2024,30,Female,Monthly,Strength Training,107,1033,12:17,Present
2338,6/20/2024,30,Other,Monthly,Cardio,25,245,6:26,Present
2339,9/8/2024,21,Other,Annual,Strength Training,104,890,13:34,Present
2340,5/18/2024,19,Male,Monthly,CrossFit,107,809,10:42,Absent
2341,12/27/2024,42,Other,Quarterly,HIIT,34,260,12:55,Absent
2342,3/9/2024,53,Male,Quarterly,Cardio,76,670,17:24,Present
2343,2/18/2024,37,Other,Annual,HIIT,67,575,9:47,Present
2344,3/13/2024,35,Male,Quarterly,HIIT,116,615,12:26,Present
2345,1/12/2024,60,Other,Quarterly,Cardio,57,326,22:26,Absent
2346,5/26/2024,38,Male,Annual,Strength Training,81,678,12:05,Absent
2347,8/9/2024,32,Female,Monthly,Yoga,98,843,6:39,Absent
2348,8/20/2024,38,Male,Quarterly,HIIT,36,311,21:38,Absent
2349,6/23/2024,37,Male,Monthly,Strength Training,115,987,10:41,Absent
2350,3/15/2024,35,Female,Monthly,Yoga,58,572,15:52,Present
2351,7/2/2024,57,Female,Annual,Cardio,114,797,14:20,Present
2352,4/2/2024,24,Female,Monthly,Cardio,57,309,11:31,Present
2353,4/17/2024,26,Other,Quarterly,Yoga,78,469,16:40,Present
2354,5/16/2024,31,Other,Annual,Strength Training,35,207,13:02,Present
2355,4/19/2024,57,Other,Monthly,CrossFit,93,709,21:56,Present
2356,9/13/2024,38,Other,Monthly,Yoga,70,559,19:04,Present
2357,5/31/2024,22,Female,Annual,Cardio,34,235,7:35,Absent
2358,6/28/2024,38,Other,Monthly,Strength Training,45,294,16:36,Present
2359,4/23/2024,30,Other,Annual,CrossFit,42,227,20:23,Present
2360,6/1/2024,55,Female,Annual,CrossFit,106,942,13:01,Absent
2361,1/8/2024,59,Male,Quarterly,Strength Training,110,616,8:52,Absent
2362,12/16/2024,24,Female,Quarterly,Cardio,44,245,7:04,Present
2363,8/4/2024,65,Other,Annual,Yoga,48,293,21:40,Absent
2364,7/10/2024,49,Other,Quarterly,CrossFit,70,699,8:34,Present
2365,3/21/2024,27,Other,Monthly,Strength Training,68,391,9:19,Absent
2366,3/20/2024,57,Other,Annual,Strength Training,111,617,11:29,Present
2367,12/21/2024,27,Other,Annual,CrossFit,93,857,17:12,Absent
2368,5/5/2024,35,Male,Annual,Cardio,57,395,15:19,Absent
2369,11/23/2024,20,Male,Annual,HIIT,36,220,10:33,Present
2370,8/27/2024,26,Female,Annual,Yoga,116,769,21:29,Present
2371,5/25/2024,55,Male,Quarterly,CrossFit,24,193,8:30,Present
2372,11/12/2024,64,Male,Annual,CrossFit,40,226,6:02,Present
2373,11/1/2024,52,Male,Quarterly,Yoga,59,534,11:36,Absent
2374,5/20/2024,49,Male,Annual,CrossFit,72,402,20:40,Present
2375,2/29/2024,22,Female,Monthly,Strength Training,73,404,7:56,Present
2376,5/14/2024,22,Female,Annual,Yoga,42,214,16:51,Present
2377,10/24/2024,56,Female,Quarterly,CrossFit,49,377,10:31,Present
2378,1/2/2024,43,Male,Quarterly,Cardio,70,368,16:56,Absent
2379,5/7/2024,47,Other,Quarterly,HIIT,92,784,20:48,Present
2380,3/16/2024,37,Female,Monthly,HIIT,95,807,19:49,Absent
2381,8/1/2024,33,Other,Annual,Yoga,112,573,7:31,Absent
2382,8/28/2024,62,Other,Annual,CrossFit,86,743,13:46,Absent
2383,12/24/2024,46,Other,Quarterly,HIIT,59,573,6:27,Present
2384,8/31/2024,20,Male,Annual,CrossFit,113,968,9:09,Present
2385,11/8/2024,64,Female,Monthly,HIIT,42,224,13:10,Absent
2386,7/6/2024,54,Male,Quarterly,HIIT,89,610,8:17,Absent
2387,2/3/2024,21,Female,Quarterly,Cardio,51,364,7:57,Present
2388,9/19/2024,49,Female,Quarterly,Strength Training,78,554,13:40,Present
2389,2/16/2024,40,Male,Annual,Yoga,81,489,5:42,Absent
2390,9/24/2024,43,Male,Monthly,Yoga,26,220,19:25,Present
2391,12/8/2024,58,Female,Annual,Cardio,43,266,22:15,Present
2392,10/15/2024,51,Female,Monthly,Cardio,88,566,17:48,Absent
2393,7/6/2024,59,Female,Annual,CrossFit,94,801,18:02,Present
2394,11/2/2024,61,Other,Annual,Strength Training,55,473,10:44,Absent
2395,8/3/2024,63,Male,Monthly,Strength Training,88,728,20:29,Absent
2396,5/23/2024,28,Male,Quarterly,Strength Training,117,1131,8:51,Absent
2397,12/27/2024,59,Male,Annual,Cardio,40,284,21:36,Absent
2398,11/16/2024,54,Female,Monthly,Yoga,20,160,7:44,Absent
2399,11/2/2024,37,Female,Monthly,CrossFit,62,552,21:47,Present
2400,9/1/2024,63,Female,Quarterly,Cardio,53,501,12:21,Present
2401,6/15/2024,35,Male,Quarterly,HIIT,65,566,5:00,Absent
2402,4/20/2024,18,Other,Quarterly,Yoga,49,402,10:10,Present
2403,3/2/2024,63,Other,Monthly,Yoga,51,451,14:01,Present
2404,1/2/2024,19,Other,Annual,CrossFit,23,227,9:09,Absent
2405,12/12/2024,26,Female,Quarterly,Cardio,90,814,7:13,Absent
2406,1/15/2024,41,Male,Annual,HIIT,82,761,8:09,Present
2407,9/1/2024,40,Male,Monthly,CrossFit,76,542,20:54,Absent
2408,1/27/2024,64,Male,Quarterly,Strength Training,70,466,6:44,Present
2409,3/28/2024,62,Male,Annual,CrossFit,94,868,7:48,Absent
2410,3/17/2024,53,Male,Quarterly,Strength Training,41,322,6:33,Present
2411,1/9/2024,54,Other,Quarterly,Strength Training,81,721,20:34,Absent
2412,7/17/2024,31,Male,Annual,CrossFit,76,504,17:55,Present
2413,2/25/2024,37,Female,Quarterly,Yoga,58,337,6:48,Present
2414,9/13/2024,47,Other,Annual,Yoga,85,659,15:48,Present
2415,6/1/2024,47,Female,Quarterly,Cardio,62,568,11:08,Absent
2416,12/19/2024,19,Female,Monthly,Yoga,91,670,12:45,Present
2417,4/26/2024,33,Male,Annual,Cardio,51,368,21:12,Absent
2418,4/23/2024,50,Other,Quarterly,HIIT,40,233,20:09,Present
2419,4/6/2024,34,Male,Quarterly,Cardio,62,533,21:05,Absent
2420,12/28/2024,38,Male,Quarterly,Yoga,91,843,8:01,Absent
2421,12/22/2024,64,Female,Monthly,Cardio,40,237,11:17,Absent
2422,12/17/2024,48,Other,Annual,CrossFit,107,651,19:53,Absent
2423,9/7/2024,55,Other,Monthly,Yoga,86,829,22:37,Present
2424,7/28/2024,23,Other,Quarterly,Yoga,115,972,20:14,Present
2425,5/7/2024,42,Female,Quarterly,CrossFit,22,136,22:14,Absent
2426,10/20/2024,63,Male,Monthly,Yoga,21,106,22:11,Absent
2427,6/27/2024,61,Female,Annual,Strength Training,104,738,6:58,Absent
2428,11/14/2024,27,Other,Quarterly,Cardio,63,598,9:27,Present
2429,7/15/2024,48,Male,Quarterly,Yoga,105,795,14:32,Absent
2430,2/24/2024,60,Male,Quarterly,Cardio,54,319,22:47,Absent
2431,9/3/2024,45,Male,Annual,Yoga,87,605,16:04,Absent
2432,5/27/2024,42,Male,Monthly,CrossFit,56,429,19:05,Absent
2433,10/24/2024,19,Other,Annual,Cardio,29,208,6:59,Absent
2434,9/20/2024,53,Female,Quarterly,Yoga,100,519,15:29,Present
2435,11/5/2024,52,Male,Monthly,Cardio,23,133,20:30,Absent
2436,11/13/2024,48,Male,Monthly,CrossFit,24,155,11:33,Absent
2437,8/18/2024,43,Male,Monthly,Strength Training,36,350,9:39,Present
2438,4/7/2024,21,Female,Quarterly,Strength Training,118,1037,12:39,Absent
2439,4/7/2024,38,Other,Quarterly,Strength Training,115,919,11:46,Present
2440,11/24/2024,63,Female,Monthly,Cardio,120,767,19:47,Present
2441,3/1/2024,35,Male,Annual,Cardio,115,720,21:58,Absent
2442,2/12/2024,50,Female,Annual,Yoga,68,461,5:17,Present
2443,1/5/2024,50,Male,Quarterly,Yoga,97,820,16:12,Present
2444,12/8/2024,21,Female,Annual,CrossFit,87,864,16:40,Present
2445,9/25/2024,41,Other,Quarterly,Strength Training,28,161,14:34,Absent
2446,10/13/2024,53,Female,Quarterly,HIIT,67,585,20:05,Present
2447,12/29/2024,26,Other,Quarterly,HIIT,103,575,5:35,Present
2448,7/4/2024,25,Female,Quarterly,CrossFit,104,1023,16:14,Present
2449,2/18/2024,24,Male,Quarterly,Strength Training,26,134,6:26,Absent
2450,4/14/2024,64,Male,Annual,HIIT,90,519,6:44,Present
2451,8/23/2024,33,Male,Quarterly,Yoga,24,189,18:12,Absent
2452,8/3/2024,45,Male,Quarterly,HIIT,73,374,19:56,Present
2453,3/8/2024,60,Female,Monthly,HIIT,103,990,6:44,Absent
2454,5/21/2024,22,Female,Annual,Yoga,56,516,7:19,Present
2455,7/14/2024,33,Male,Annual,Strength Training,43,378,9:52,Absent
2456,7/15/2024,62,Male,Quarterly,CrossFit,71,448,12:24,Absent
2457,6/28/2024,57,Male,Monthly,Yoga,102,518,6:46,Present
2458,8/25/2024,61,Female,Annual,Strength Training,20,130,6:00,Present
2459,6/23/2024,23,Male,Annual,Yoga,70,690,22:21,Absent
2460,10/29/2024,19,Male,Quarterly,Strength Training,120,1137,11:59,Absent
2461,12/1/2024,40,Female,Quarterly,HIIT,27,191,14:50,Absent
2462,8/22/2024,19,Other,Monthly,Cardio,111,827,7:16,Absent
2463,4/20/2024,18,Female,Monthly,HIIT,69,351,8:58,Present
2464,1/15/2024,34,Female,Monthly,HIIT,26,248,16:22,Present
2465,2/19/2024,63,Male,Annual,Strength Training,98,517,18:33,Absent
2466,6/27/2024,50,Other,Annual,Strength Training,79,630,10:47,Absent
2467,11/12/2024,47,Male,Monthly,Cardio,54,346,20:44,Present
2468,6/8/2024,29,Female,Annual,CrossFit,114,882,18:28,Absent
2469,6/9/2024,63,Male,Annual,Yoga,78,628,11:43,Present
2470,6/15/2024,49,Male,Quarterly,HIIT,78,566,17:23,Absent
2471,11/2/2024,19,Other,Annual,CrossFit,59,353,21:27,Absent
2472,2/3/2024,49,Female,Monthly,Yoga,46,292,15:44,Present
2473,6/3/2024,65,Other,Monthly,Cardio,114,619,13:21,Present
2474,1/8/2024,62,Female,Annual,Strength Training,83,521,13:38,Present
2475,8/24/2024,40,Male,Monthly,Cardio,59,577,14:13,Present
2476,8/13/2024,52,Female,Quarterly,HIIT,56,325,21:09,Present
2477,12/2/2024,54,Female,Annual,Yoga,75,670,14:27,Present
2478,8/4/2024,60,Female,Monthly,CrossFit,94,729,11:57,Present
2479,11/27/2024,62,Male,Monthly,HIIT,99,744,5:16,Absent
2480,7/10/2024,32,Other,Annual,HIIT,70,551,16:12,Present
2481,12/25/2024,28,Other,Annual,Yoga,40,382,9:49,Absent
2482,1/21/2024,20,Male,Annual,Yoga,31,271,8:05,Absent
2483,11/15/2024,43,Female,Annual,Strength Training,114,1094,21:29,Present
2484,2/29/2024,39,Female,Monthly,Cardio,116,844,16:50,Absent
2485,10/27/2024,63,Male,Annual,HIIT,55,369,16:09,Present
2486,10/13/2024,48,Female,Annual,Strength Training,77,665,16:18,Present
2487,3/20/2024,51,Female,Monthly,CrossFit,66,541,7:24,Absent
2488,3/7/2024,39,Other,Annual,Cardio,116,1065,16:03,Absent
2489,1/7/2024,59,Female,Monthly,HIIT,71,574,14:21,Present
2490,6/14/2024,30,Other,Annual,CrossFit,81,469,5:21,Present
2491,3/14/2024,65,Female,Quarterly,HIIT,70,603,12:46,Present
2492,2/7/2024,39,Other,Monthly,Cardio,109,1062,22:06,Present
2493,8/23/2024,59,Male,Quarterly,Cardio,105,960,19:07,Absent
2494,2/22/2024,64,Male,Quarterly,Yoga,108,918,9:23,Absent
2495,3/31/2024,34,Female,Annual,Yoga,38,237,13:55,Absent
2496,9/17/2024,35,Other,Monthly,Cardio,42,214,7:22,Present
2497,7/5/2024,49,Male,Quarterly,Cardio,113,907,6:44,Present
2498,8/24/2024,37,Male,Quarterly,Cardio,111,578,6:26,Absent
2499,4/22/2024,56,Male,Quarterly,HIIT,55,507,9:17,Absent
2500,11/10/2024,25,Female,Annual,Cardio,78,714,6:46,Absent
2501,8/6/2024,45,Female,Monthly,HIIT,59,407,12:21,Absent
2502,5/18/2024,56,Other,Quarterly,CrossFit,120,1140,15:53,Present
2503,12/12/2024,40,Female,Monthly,Cardio,107,668,12:08,Present
2504,1/9/2024,45,Other,Quarterly,Yoga,74,641,12:03,Present
2505,8/19/2024,64,Female,Monthly,HIIT,54,412,5:03,Absent
2506,12/16/2024,29,Female,Monthly,Cardio,99,783,22:30,Absent
2507,9/23/2024,43,Female,Quarterly,Strength Training,61,379,19:15,Present
2508,4/6/2024,65,Female,Annual,CrossFit,84,680,5:09,Present
2509,9/30/2024,34,Male,Quarterly,Yoga,64,605,6:08,Absent
2510,8/24/2024,51,Male,Quarterly,HIIT,53,295,7:29,Present
2511,9/12/2024,55,Other,Monthly,Strength Training,111,582,16:17,Absent
2512,9/8/2024,52,Female,Monthly,Strength Training,29,237,15:51,Absent
2513,6/13/2024,34,Other,Quarterly,Yoga,91,619,7:45,Present
2514,5/16/2024,42,Female,Monthly,Yoga,106,534,12:49,Absent
2515,5/7/2024,62,Other,Annual,CrossFit,113,950,9:01,Absent
2516,11/2/2024,54,Female,Annual,Yoga,113,853,19:01,Absent
2517,7/15/2024,58,Other,Quarterly,CrossFit,116,964,20:18,Present
2518,10/18/2024,60,Male,Annual,HIIT,68,442,7:27,Present
2519,8/10/2024,51,Female,Monthly,Cardio,82,795,17:54,Absent
2520,4/24/2024,33,Female,Annual,HIIT,93,630,17:26,Present
2521,3/16/2024,55,Male,Annual,Yoga,38,206,14:19,Absent
2522,5/22/2024,50,Female,Quarterly,Strength Training,65,422,9:53,Absent
2523,12/28/2024,28,Other,Monthly,CrossFit,29,231,5:19,Present
2524,5/30/2024,39,Male,Monthly,Cardio,101,705,17:12,Present
2525,12/1/2024,41,Female,Annual,Yoga,47,406,12:04,Present
2526,4/5/2024,55,Other,Annual,Strength Training,77,433,15:39,Present
2527,6/4/2024,43,Female,Monthly,Yoga,111,670,18:50,Absent
2528,6/6/2024,32,Other,Annual,HIIT,58,374,8:15,Absent
2529,1/28/2024,41,Other,Annual,Strength Training,91,686,10:04,Present
2530,7/25/2024,25,Male,Monthly,Strength Training,110,763,9:24,Present
2531,9/22/2024,43,Female,Monthly,CrossFit,42,265,9:35,Present
2532,1/24/2024,27,Other,Annual,Cardio,49,446,16:51,Absent
2533,10/2/2024,37,Female,Quarterly,Cardio,90,716,7:01,Absent
2534,4/21/2024,41,Male,Annual,Yoga,100,660,7:35,Present
2535,10/6/2024,62,Female,Quarterly,Cardio,51,446,7:45,Present
2536,6/24/2024,38,Other,Quarterly,Yoga,38,274,9:04,Present
2537,2/25/2024,42,Other,Monthly,Strength Training,66,655,20:54,Present
2538,5/4/2024,23,Female,Monthly,Yoga,107,891,11:49,Absent
2539,2/27/2024,45,Other,Monthly,HIIT,85,720,5:57,Present
2540,1/8/2024,57,Other,Quarterly,Cardio,103,890,14:46,Present
2541,2/6/2024,33,Female,Annual,Strength Training,50,472,7:32,Present
2542,10/23/2024,45,Male,Annual,Strength Training,120,1037,15:57,Present
2543,7/31/2024,46,Male,Monthly,Cardio,32,269,11:12,Absent
2544,3/9/2024,28,Male,Annual,Cardio,35,251,9:08,Present
2545,10/9/2024,39,Male,Quarterly,HIIT,76,387,20:57,Absent
2546,12/11/2024,53,Female,Quarterly,CrossFit,63,584,7:38,Absent
2547,10/10/2024,57,Other,Monthly,CrossFit,60,414,22:18,Present
2548,3/17/2024,50,Male,Annual,CrossFit,105,999,22:49,Absent
2549,9/15/2024,64,Female,Annual,HIIT,24,211,5:58,Present
2550,12/22/2024,42,Female,Monthly,Cardio,86,694,18:06,Absent
2551,11/1/2024,36,Other,Monthly,Cardio,22,151,9:49,Absent
2552,6/28/2024,46,Other,Quarterly,CrossFit,62,433,6:56,Absent
2553,4/8/2024,36,Other,Monthly,Strength Training,60,495,6:27,Present
2554,5/26/2024,23,Female,Monthly,CrossFit,27,180,11:56,Absent
2555,9/9/2024,21,Male,Annual,Strength Training,28,152,5:41,Absent
2556,3/15/2024,30,Male,Monthly,Strength Training,78,582,19:50,Absent
2557,4/4/2024,43,Other,Annual,HIIT,80,654,22:56,Absent
2558,8/12/2024,32,Other,Annual,HIIT,75,502,5:07,Absent
2559,11/20/2024,48,Female,Quarterly,CrossFit,98,544,8:33,Absent
2560,9/19/2024,58,Other,Quarterly,Strength Training,79,455,19:51,Absent
2561,6/8/2024,52,Other,Quarterly,Strength Training,81,685,17:07,Absent
2562,6/22/2024,57,Male,Monthly,HIIT,81,805,5:03,Absent
2563,6/8/2024,51,Female,Annual,HIIT,84,720,8:36,Absent
2564,9/4/2024,36,Male,Monthly,CrossFit,74,402,21:29,Absent
2565,2/12/2024,33,Male,Annual,Strength Training,91,787,19:41,Absent
2566,9/2/2024,46,Other,Annual,HIIT,22,193,12:50,Present
2567,2/13/2024,20,Male,Monthly,Strength Training,47,442,12:43,Absent
2568,12/6/2024,29,Other,Monthly,Strength Training,50,316,16:54,Absent
2569,7/20/2024,64,Other,Quarterly,HIIT,112,607,16:03,Absent
2570,11/17/2024,56,Female,Annual,CrossFit,62,377,14:21,Present
2571,7/7/2024,50,Female,Annual,Cardio,62,387,12:11,Absent
2572,9/8/2024,58,Male,Quarterly,HIIT,89,615,15:19,Absent
2573,1/28/2024,45,Other,Quarterly,HIIT,29,152,12:31,Absent
2574,4/6/2024,28,Other,Annual,HIIT,66,501,6:00,Absent
2575,11/20/2024,46,Other,Annual,CrossFit,100,816,21:47,Present
2576,11/21/2024,41,Female,Quarterly,Cardio,42,331,21:56,Present
2577,9/16/2024,34,Male,Monthly,CrossFit,99,933,7:42,Present
2578,6/30/2024,18,Male,Annual,CrossFit,77,417,13:19,Present
2579,1/26/2024,23,Female,Monthly,Yoga,52,327,13:01,Absent
2580,5/9/2024,38,Male,Monthly,Strength Training,115,920,11:04,Absent
2581,5/11/2024,33,Other,Monthly,CrossFit,104,626,10:09,Absent
2582,9/10/2024,22,Female,Annual,CrossFit,118,1037,20:32,Present
2583,10/27/2024,50,Male,Monthly,CrossFit,49,408,8:06,Present
2584,4/1/2024,50,Other,Annual,HIIT,115,720,17:42,Present
2585,1/13/2024,24,Other,Monthly,Strength Training,51,344,11:47,Absent
2586,10/25/2024,27,Male,Monthly,HIIT,26,183,12:37,Present
2587,10/4/2024,59,Male,Annual,Cardio,106,801,5:35,Absent
2588,8/2/2024,57,Male,Annual,Cardio,115,696,9:08,Absent
2589,9/25/2024,57,Female,Monthly,Cardio,90,778,22:59,Absent
2590,12/23/2024,22,Female,Monthly,CrossFit,57,340,9:33,Absent
2591,2/14/2024,62,Male,Quarterly,CrossFit,77,496,5:50,Present
2592,9/29/2024,54,Female,Annual,Cardio,31,211,10:50,Present
2593,9/10/2024,64,Other,Annual,Strength Training,84,469,10:05,Absent
2594,12/18/2024,65,Male,Annual,CrossFit,114,949,13:55,Present
2595,12/8/2024,47,Male,Monthly,Strength Training,26,249,13:15,Present
2596,7/20/2024,64,Female,Quarterly,Yoga,63,443,19:07,Absent
2597,5/13/2024,22,Other,Quarterly,CrossFit,32,282,8:39,Present
2598,4/27/2024,44,Male,Quarterly,CrossFit,94,875,22:49,Present
2599,12/20/2024,62,Male,Annual,HIIT,58,303,10:38,Present
2600,4/1/2024,62,Female,Annual,Strength Training,65,610,5:42,Present
